groom_giver,groom_reciever,constrained_duration,observation_name
8D2,8B5,64,2016-06-29_8B5_CE_4
8D2,8B5,0,2016-06-29_8B5_CE_4
7B2,0B5,59,2016-06-30_0B5_CE_5
7B2,0B5,0,2016-06-30_0B5_CE_5
9F9,0B4,116,2016-07-18_0B4_SML_2
9F9,0B4,0,2016-07-18_0B4_SML_2
2G8,33V,46,2016-07-21_33V_SML_6
2G8,33V,0,2016-07-21_33V_SML_6
4F8,0E1,321,2016-07-25_0E1_SML_2
4F8,0E1,0,2016-07-25_0E1_SML_2
8F0,2F0,50,2016-07-25_2F0_SML_2
8F0,2F0,0,2016-07-25_2F0_SML_2
8F0,2F0,26,2016-07-25_2F0_SML_2
01K,91V,206,2016-07-25_91V_SML_3
01K,91V,0,2016-07-25_91V_SML_3
01K,91V,353,2016-07-25_91V_SML_3
60V,95V,88,2016-07-28_95V_SML_3
60V,95V,0,2016-07-28_95V_SML_3
4B2,9J5,39,2016-07-28_9J5_SML_1
4B2,9J5,0,2016-07-28_9J5_SML_1
7B3,9F9,169,2016-08-15_9F9_CE_5
46N,3J5,41,2016-08-16_3J5_CE_6
46N,3J5,0,2016-08-16_3J5_CE_6
4I5,8A5,241,2016-08-21_8A5_CE_6
4I5,8A5,0,2016-08-21_8A5_CE_6
9E6,8B5,44,2016-08-23_8B5_CE_5
9E6,8B5,0,2016-08-23_8B5_CE_5
9E6,8B5,168,2016-08-23_8B5_CE_5
4I4,2F0,81,2016-08-29_2F0_CE_3
4I4,2F0,0,2016-08-29_2F0_CE_3
5G2,88T,558,2016-08-29_88T_CE_4
5G2,88T,0,2016-08-29_88T_CE_4
5F7,2J5,355,2016-08-30_2J5_CE_6
5F7,2J5,0,2016-08-30_2J5_CE_6
26V,99Z,53,2016-08-30_99Z_CE_6
26V,99Z,0,2016-08-30_99Z_CE_6
9F9,0B4,436,2016-08-31_0B4_CE_5
5D1,5I0,391,2016-08-31_5I0_CE_3
5D1,5I0,0,2016-08-31_5I0_CE_3
3H6,6C6,512,2016-08-31_6C6_CE_5
3H6,6C6,0,2016-08-31_6C6_CE_5
9E6,8A3,288,2016-08-31_8A3_CE_2
5G2,9D7,29,2016-09-01_9D7_CE_5
5G2,9D7,0,2016-09-01_9D7_CE_5
4I5,8A5,33,2016-07-04_8A5_CE_5
4I5,8A5,0,2016-07-04_8A5_CE_5
4I5,8A5,243,2016-07-04_8A5_CE_5
4I5,8A5,0,2016-07-04_8A5_CE_5
0E1,0F6,372,2016-07-05_0F6_CE_5
0E1,0F6,0,2016-07-05_0F6_CE_5
76L,16Z,77,2016-07-06_16Z_CE_5
76L,16Z,0,2016-07-06_16Z_CE_5
5C4,3J5,91,2016-07-06_3J5_CE_5
1E6,2C8,581,2016-07-07_2C8_CE_5
1E6,2C8,0,2016-07-07_2C8_CE_5
0J8,6I2,103,2016-07-07_6I2_CE_1
0J8,6I2,0,2016-07-07_6I2_CE_1
4I5,26V,47,2016-07-08_26V_CE_5
4I5,26V,0,2016-07-08_26V_CE_5
7F2,3J5,124,2016-07-08_3J5_CE_5
7F2,3J5,0,2016-07-08_3J5_CE_5
4I5,3J5,61,2016-07-08_3J5_CE_5
4I5,3J5,0,2016-07-08_3J5_CE_5
0G9,5E4,199,2016-07-12_5E4_CE_5
0G9,5E4,0,2016-07-12_5E4_CE_5
0G9,5E4,219,2016-07-12_5E4_CE_5
0G9,5E4,0,2016-07-12_5E4_CE_5
adult male,5E4,58,2016-07-12_5E4_CE_5
adult female,5E4,0,2016-07-13_5E4_CE_2
7A8,93I,89,2016-07-14_93I_CE_1
7A8,93I,0,2016-07-14_93I_CE_1
4I5,3J5,180,2016-07-19_3J5_CE_6
4I5,3J5,0,2016-07-19_3J5_CE_6
4I5,3J5,121,2016-07-19_3J5_CE_6
4I5,3J5,0,2016-07-19_3J5_CE_6
5F7,31V,76,2016-07-20_31V_CE_4
5F7,31V,0,2016-07-20_31V_CE_4
6H9,4C3,222,2016-07-20_4C3_CE_5
6H9,4C3,0,2016-07-20_4C3_CE_5
5F7,31V,130,2016-07-21_31V_CE_3
5F7,31V,0,2016-07-21_31V_CE_3
7F2,3J5,115,2016-07-25_3J5_CE_2
7F2,3J5,0,2016-07-25_3J5_CE_2
7H9,8A3,202,2016-07-25_8A3_CE_4
7H9,8A3,0,2016-07-25_8A3_CE_4
31S,60V,253,2016-07-26_60V_CE_4
31S,60V,0,2016-07-26_60V_CE_4
4B2,3H4,262,2016-07-28_3H4_CE_5
7A6,3H4,108,2016-07-28_3H4_CE_5
7A6,3H4,0,2016-07-28_3H4_CE_5
4B2,3H4,0,2016-07-28_3H4_CE_5
8A5,48N,104,2016-09-05_48N_CE_6
0G8,6E6,484,2016-09-05_6E6_CE_6
3A7,7F2,38,2016-09-07_7F2_CE_2
3A7,7F2,0,2016-09-07_7F2_CE_2
76L,8C3,36,2016-09-08_8C3_CE_4
76L,8C3,0,2016-09-08_8C3_CE_4
6E6,3B1,57,2016-09-09_3B1_CE_4
6E6,3B1,0,2016-09-09_3B1_CE_4
3J5,99Z,163,2016-09-13_99Z_CE_5
3J5,99Z,0,2016-09-13_99Z_CE_5
7F2,3J5,9,2016-09-14_3J5_CE_2
0F6,7A8,165,2016-09-15_7A8_CE_6
0F6,7A8,0,2016-09-15_7A8_CE_6
0F6,7A8,210,2016-09-15_7A8_CE_6
0F6,7A8,0,2016-09-15_7A8_CE_6
7H9,3J3,170,2016-09-16_3J3_CE_4
7H9,3J3,0,2016-09-16_3J3_CE_4
7F2,3J5,195,2016-09-16_3J5_CE_1
7F2,3J5,0,2016-09-16_3J5_CE_1
4F8,8F0,52,2016-09-16_8F0_CE_4
4F8,8F0,0,2016-09-16_8F0_CE_4
0E1,3F4,110,2016-09-19_3F4_CE_3
4F8,93I,409,2016-09-19_93I_CE_3
4F8,93I,0,2016-09-19_93I_CE_3
2F0,2C8,53,2016-09-20_2C8_CE_6
3H4,4A5,37,2016-09-20_4A5_CE_3
3H4,4A5,0,2016-09-20_4A5_CE_3
3H4,4A5,169,2016-09-20_4A5_CE_3
3H4,4A5,0,2016-09-20_4A5_CE_3
5G2,5C4,24,2016-09-21_5C4_CE_6
5G2,5C4,0,2016-09-21_5C4_CE_6
9J5,6D8,166,2016-09-21_6D8_CE_4
5G2,84E,137,2016-09-21_84E_CE_5
5G2,84E,0,2016-09-21_84E_CE_5
4F8,7A6,62,2016-09-22_7A6_CE_4
4F8,7A6,0,2016-09-22_7A6_CE_4
7B2,91V,119,2016-10-01_91V_CE_2
33V,0J0,22,2016-09-26_0J0_CE_4
33V,0J0,0,2016-09-26_0J0_CE_4
7F2,3A7,245,2016-09-26_3A7_CE_5
7F2,3A7,0,2016-09-26_3A7_CE_5
0E1,3H4,431,2016-09-26_3H4_CE_5
0E1,3H4,0,2016-09-26_3H4_CE_5
5E4,8B5,416,2016-09-27_8B5_CE_5
5E4,8B5,0,2016-09-27_8B5_CE_5
3F4,31S,169,2016-09-28_31S_CE_1
3F4,31S,0,2016-09-28_31S_CE_1
76L,8C3,185,2016-09-28_8C3_CE_4
3B1,6E6,55,2016-10-03_6E6_CE_4
1F4,0B4,127,2016-10-05_0B4_CE_3
4F8,0B4,212,2016-10-05_0B4_CE_3
1F4,0B4,0,2016-10-05_0B4_CE_3
7C8,0B4,66,2016-10-05_0B4_CE_3
7C8,0B4,0,2016-10-05_0B4_CE_3
0H8,X91,228,2016-10-05_X91_CE_2
0H8,X91,0,2016-10-05_X91_CE_2
4F8,37P,110,2016-10-05_37P_CE_5
4F8,37P,0,2016-10-05_37P_CE_5
2C8,69O,373,2016-10-05_69O_CE_5
2C8,69O,0,2016-10-05_69O_CE_5
3J3,8A3,41,2016-10-05_8A3_CE_6
3J3,8A3,0,2016-10-05_8A3_CE_6
3H4,4A5,8,2016-10-06_4A5_CE_6
0B4,7A6,63,2016-10-06_7A6_CE_1
0B4,7A6,0,2016-10-06_7A6_CE_1
76L,8C3,84,2016-10-06_8C3_CE_6
3I2,3I3,243,2016-10-07_3I3_CE_6
3I2,3I3,0,2016-10-07_3I3_CE_6
2B1,6C6,171,2016-10-07_6C6_CE_5
5C4,7C8,82,2016-10-07_7C8_CE_1
5C4,7C8,0,2016-10-07_7C8_CE_1
0E1,87F,517,2016-10-07_87F_CE_5
4F5,5C4,84,2016-10-11_5C4_CE_4
4F5,5C4,0,2016-10-11_5C4_CE_4
91V,95V,121,2016-10-11_95V_CE_3
91V,95V,0,2016-10-11_95V_CE_3
6E6,3B1,195,2016-10-12_3B1_CE_5
6E6,3B1,0,2016-10-12_3B1_CE_5
6H9,4C3,5,2016-10-13_4C3_CE_6
8A5,1F4,37,2016-08-11_1F4_CE_6
5I0,9D7,47,2016-08-11_9D7_CE_4
5I0,9D7,0,2016-08-11_9D7_CE_4
3A7,1F4,47,2016-02-22_1F4_SML_4
3A7,1F4,0,2016-02-22_1F4_SML_4
X91,39L,56,2016-02-22_39L_SML_5
5G2,14Z,91,2016-02-23_14Z_SML_5
5G2,14Z,0,2016-02-23_14Z_SML_5
4I4,69O,169,2016-02-23_69O_SML_4
4I4,69O,0,2016-02-23_69O_SML_4
3I3,5C4,280,2016-02-24_5C4_SML_4
3I3,5C4,0,2016-02-24_5C4_SML_4
5C4,3I5,0,2016-02-25_3I5_SML_3
7A8,4A5,12,2016-02-26_4A5_SML_3
7F2,0E8,142,2016-02-27_0E8_SML_3
7F2,0E8,0,2016-02-27_0E8_SML_3
7F2,0E8,5,2016-02-27_0E8_SML_3
